dataset,method,compression_ratio,file_size_mb,write_time,read_time,write_throughput_gbs,read_throughput_gbs,bytes_read,actual_io_bytes,chunk_size,creation_time,conversion_time,run_number,run_directory
4D_EELS,single_frame_gzip_1,20.05976452319328,102.09491729736328,5.005670547485352,1.9040307998657229,0.3995468701000947,1.0504031763252175,2147483648.0,0.0,"(1, 1, 256, 1024)",,,1,run_001_20251205_173729
4D_EELS,single_frame_gzip_6,25.91379085252749,79.03127765655518,17.81529402732849,2.265486478805542,0.1122630924267665,0.882812596195446,2147483648.0,0.0,"(1, 1, 256, 1024)",,,1,run_001_20251205_173729
4D_EELS,single_frame_gzip_9,27.43602624378419,74.64637851715088,124.26881289482117,2.1886911392211914,0.0160941426365178,0.9137881376500048,2147483648.0,0.0,"(1, 1, 256, 1024)",,,1,run_001_20251205_173729
4D_EELS,single_frame_lzf,14.238597346056418,143.83439254760742,5.322840213775635,3.9289870262146,0.3757392519174168,0.5090370588285982,2147483648.0,0.0,"(1, 1, 256, 1024)",,,1,run_001_20251205_173729
4D_EELS,single_frame_szip,31.658398167204343,64.69057559967041,3.323460102081299,2.2985119819641118,0.6017824612209158,0.8701281593019895,2147483648.0,0.0,"(1, 1, 256, 1024)",,,1,run_001_20251205_173729
4D_EELS,single_frame_blosc_blosclz,17.76206358918465,115.30191802978516,1.262526512145996,0.5572361946105957,1.5841251496576287,3.589142305082367,2147483648.0,0.0,"(1, 1, 256, 1024)",,,1,run_001_20251205_173729
4D_EELS,single_frame_blosc_lz4,18.31899687531408,111.7965145111084,0.800417423248291,0.4708602428436279,2.498696232627605,4.247544850934033,2147483648.0,0.0,"(1, 1, 256, 1024)",,,1,run_001_20251205_173729
4D_EELS,single_frame_blosc_lz4hc,23.84628171120177,85.88341045379639,7.395106554031372,0.4280695915222168,0.2704491119076194,4.672137520649374,2147483648.0,0.0,"(1, 1, 256, 1024)",,,1,run_001_20251205_173729
4D_EELS,single_frame_blosc_zlib,29.63684899560609,69.10316276550293,10.851486206054688,1.9071156978607176,0.1843065513813289,1.0487040729849133,2147483648.0,0.0,"(1, 1, 256, 1024)",,,1,run_001_20251205_173729
4D_EELS,single_frame_blosc_zstd,30.284917711268065,67.62442016601562,2.9327895641326904,0.6620287895202637,0.6819445978871168,3.02101665616278,2147483648.0,0.0,"(1, 1, 256, 1024)",,,1,run_001_20251205_173729
4D_EELS,single_frame_lz4_hdf5,14.827837299789875,138.11859130859375,0.9615163803100586,1.294414758682251,2.0800477672102304,1.5450998117759829,2147483648.0,0.0,"(1, 1, 256, 1024)",,,1,run_001_20251205_173729
4D_EELS,single_frame_bitshuffle_lz4,21.775774195254545,94.04946899414062,1.2128527164459229,0.8097105026245117,1.649004840307973,2.470018597409083,2147483648.0,0.0,"(1, 1, 256, 1024)",,,1,run_001_20251205_173729
4D_EELS,sparse_csr,4.602408220348155,444.9844303131104,0.2063760757446289,0.0805420875549316,,,,,,3.492661476135254,,1,run_001_20251205_173729
4D_EELS,uint8_overflow,1.9893492441131853,1029.482382774353,1.9825522899627688,,,,,,,,3.7148916721344,1,run_001_20251205_173729
4D_EELS,simple_gzip,27.61221229495092,74.17008018493652,295.44078278541565,,,,,,,,,1,run_001_20251205_173729
3D_EELS,real_space_none,0.9993976408872216,8.00482177734375,0.005774974822998,0.0024173259735107,1.3528197506399142,3.231876910937962,8388608.0,0.0,"(32, 32, 1, 256)",,,1,run_001_20251205_173729
3D_EELS,real_space_gzip_1,3.4909580004269745,2.291634559631348,0.0689930915832519,0.0217478275299072,0.1132359750914029,0.3592312836423035,8388608.0,0.0,"(32, 32, 1, 256)",,,1,run_001_20251205_173729
3D_EELS,real_space_gzip_6,3.9368349915524687,2.032089233398437,0.3172955513000488,0.0171520709991455,0.0246221542281005,0.4554843552355402,8388608.0,0.0,"(32, 32, 1, 256)",,,1,run_001_20251205_173729
3D_EELS,real_space_gzip_9,4.077394894876649,1.9620370864868164,3.1174404621124268,0.0164315700531005,0.0025060622953184,0.4754566955411425,8388608.0,0.0,"(32, 32, 1, 256)",,,1,run_001_20251205_173729
3D_EELS,real_space_lzf,2.4065984444884343,3.324193954467773,0.0394716262817382,0.0221855640411376,0.1979269854309115,0.3521434021471634,8388608.0,0.0,"(32, 32, 1, 256)",,,1,run_001_20251205_173729
3D_EELS,real_space_szip,4.798096458314268,1.667327880859375,0.0357279777526855,0.0258009433746337,0.2186661684039131,0.3027990057015071,8388608.0,0.0,"(32, 32, 1, 256)",,,1,run_001_20251205_173729
3D_EELS,real_space_blosc_blosclz,2.862740387240502,2.794525146484375,0.0122065544128417,0.0059640407562255,0.6400250009766006,1.3099340395762542,8388608.0,0.0,"(32, 32, 1, 256)",,,1,run_001_20251205_173729
